time,Fp1,AF3,F3,F7,FC5,FC1,C3,T7,CP5,CP1,P3,P7,PO3,O1,Oz,Pz,Fp2,AF4,Fz
1807,-0.1391450855561213,1.964756356735857,0.5834154934054077,-0.3814400199455114,-3.628846273004213,2.2146697574623566,-0.4178717679286237,-2.478103314807151,-2.500010820678661,3.341554397343668,-0.0765084475276811,-8.598560473194066,0.2473409768027363,-2.0632892531206544,0.2351869404850903,5.065109557618031,0.8703943303769055,2.111734547871598,3.97178501022354
1808,1.658714191052674,-5.428498199792015,0.7001350535188706,-11.423692164272763,1.397852617870898,6.562664454958648,6.106635675462438,-15.23559869831904,6.906472688722097,9.786654150755997,-3.218395346563213,-1.1474786552886511,-0.8451064826012722,-4.982394157350639,-5.122516300409183,8.184896493844418,3.3253135889753027,-4.284843865001946,9.83894555015923
1809,2.628856322544209,-2.3654813428493338,4.1661041446857086,-7.253805118588079,4.112989481162156,6.791673345404204,6.694695660622957,0.7993441701542441,5.489734592609585,0.0022534119527346,-2.004111724122452,-6.821565868777264,-10.06052090217974,-5.999635844957694,-6.219701159019555,-2.2095002973437063,2.666902505927851,2.5163542711679727,5.6391378387715445
1810,3.980473567129021,15.141744950325288,5.991924401270133,10.399864925282614,-5.960716925066145,2.006176985710532,-7.4544394414633,13.480078912264949,-18.08033597216332,-4.938508843790267,-5.426352290902803,-20.473367678614142,-5.72883320024161,-8.106569577936671,2.2141400475142,-4.957476698810806,2.2220339743502286,12.882252509750929,2.8166953590849486
1811,4.0371709543455125,16.029542470695375,1.9352865190589623,6.7538294862946895,-14.777620922801392,-1.1089015323275997,-13.254927481421351,0.5621602005419906,-23.89794824360505,4.216504721447544,-7.844037524102404,-5.811496213037053,8.62097623971183,-5.691860454167511,5.3438099786415805,3.98001261578957,1.8547146406025905,4.749774055443481,4.904226224532184
1812,-2.983273374789066,-8.962900869953243,-5.690179680419169,-14.419880477227911,-9.059749468385633,-4.552594428445419,-3.0564783533233166,-16.172240307351696,1.7048170009846086,5.261973704835826,-0.6726841223056532,18.420533007621977,9.325667722550484,5.963344517962099,1.9354321219437844,4.595363125534248,-4.089819442067154,-11.74669849627073,-1.5947684557708377
1813,-7.3148507937342035,-9.979822495913412,-5.232034214495798,-4.058684525816494,1.4678199988382454,-7.729834462794691,0.4380385540873011,-9.72422428823876,9.846021172470923,-2.401171594526759,7.171362125492209,14.240357063154972,4.498071531467653,10.6685539527486,5.159537358875516,-0.8110599546857933,-6.814863322837117,-7.905820671623439,-10.587349848222974
1814,-2.9679363903078158,13.551421753781236,2.887681645584524,21.768860082303192,5.111687532366364,-5.764589162672172,-3.9849964111901537,17.13742696393465,-4.74424379901108,-3.9105898082098953,8.362994984965246,-0.3894371640464165,6.39182959911715,4.77793958706124,9.266777784871584,-1.548218836451788,-3.559059470206063,4.437113310573173,-9.415082754087198
1815,-0.4085357535644496,8.853539464361937,2.57098053832666,9.21272546701309,2.4289382249292517,-2.449179863255713,-0.6881692295317992,23.051737627731764,-1.8815129263169728,0.726043076352477,4.702911710414648,4.196185296754571,7.85030831330352,3.675503974119626,3.7739714497366657,-0.0834766837038523,-5.1627634699020994,-2.4816540971196352,-2.768343398772889
1816,0.7605535923313893,-6.614349825097359,-2.972000724774361,-12.75798433260923,-3.674956598401201,-1.4638856380601184,3.1914668548585263,-3.007027655755106,6.038718217090971,4.294522968721378,-1.5453950901327578,13.029094222944266,5.137571599980817,1.9918606476598544,-2.411083450278157,1.4442788515277625,-4.959343244333505,-10.028800959769471,2.452219938901274
1817,4.251621350285342,3.1742488793744905,0.2365112300191889,0.0875849512714461,-4.697425518494415,-0.986041680476821,-1.017066329563507,-7.980037170714421,-4.615464255148299,-0.4309361906923119,-6.06456254012449,0.2575324672485031,-2.0149534677761567,-4.935852639634415,-2.15923204576956,-1.173835339712611,2.630515075089369,1.2713058186219564,2.616249060011786
1818,2.7694420269326407,5.992298490495026,2.232448693109353,10.27728191556515,3.2188089222545697,-1.3164385699209844,-2.567643719713917,14.978409944243973,-7.515805391168957,-5.335532008549177,-5.957550235763092,-12.520664202498365,-5.206266640929232,-1.9754399024374305,-0.7866317435513142,-4.333844784485789,3.4187317571404874,5.656394305789769,-0.9637827952669404
1819,0.1272606065322677,-7.884494956285167,-3.608834638694233,-5.667058333087702,4.733836982671988,-1.451969331715657,1.1644433440517512,7.465416178071162,5.901628608876727,1.3663894978982078,-1.8793751978054745,2.8843798634317235,2.6002867214250958,5.0047892279764135,-0.4622583771975188,1.8189763849387797,0.17501553362522,-2.750123233975033,-0.5957101706827377
1820,3.095942525038012,-3.628484248283529,-3.555072555985017,-7.155969718614465,-3.683935932667296,-0.3502352013892786,-0.5854402973098844,-16.07572734648482,5.596735066931506,3.262711579164179,1.7483701191373475,10.7180596686619,2.4102539711259343,-0.5326336404318632,-2.1819427884901224,4.944949857796306,4.293374842425724,1.985750110864916,1.574678071526173
1821,3.311741839656115,5.195521076483285,-0.2093888573639377,3.8927343360355815,-5.337761079785093,-0.370414208021814,-4.249102792204476,-7.101147487814371,-6.556427039532981,-3.769503814491763,-2.8240713661840005,-10.301720976068893,-8.320885612277925,-7.762649322709031,-6.709265571971274,-0.5847691306758995,5.2064722265995895,8.163840641239506,1.792238794582273
1822,0.0108709736459533,-5.454632946396739,-3.0275475042392066,-6.117488362341632,-2.316585271581277,0.0178122233029935,-0.8182879417425046,-6.977571165681196,-6.682650882223532,1.1510206036540496,-10.298498443495252,-14.929900129268033,-6.533537187658999,-5.81027950792144,-6.696992662782352,1.5600571542967137,0.7764911602334355,-2.2760173125887504,5.130441170687883
1823,1.9256069562281584,-5.0087525266253445,-2.891825427874852,-8.185861511999462,-7.5001840624020355,0.7580242923419052,-1.8386286904648768,-24.82018432974711,-7.153247452475445,6.460269216710669,-8.965566249652738,-3.4292258019314943,-0.8023096034938426,-5.969069492419163,-0.9260868179077012,5.172184547983742,2.944092704694912,-2.8931718647652502,5.584134302634037
1824,3.900785269016888,11.57453673668858,-0.34500116298981,11.626772676816158,-11.80869856070422,-1.923974437238681,-10.281022786922602,0.5157119615269719,-17.089471349710603,-0.4355515304280377,-4.597211414132936,-10.31963598252459,-4.178091572728918,-10.959399761593632,0.6767882681237443,1.368624748736306,4.989328670533684,9.70957483759046,-1.7678090957940344
1825,-1.9730984280662316,2.0905726527775856,-3.896934013154901,4.927310957769516,-3.152772908187968,-2.398047550010993,-4.251739345625957,21.657955586097064,-6.935923736294219,-1.0664873371089325,-0.7937224224871673,-9.78060433526264,-4.116853364521782,-6.24725090910172,-1.69484983724726,0.9272526267281772,-0.0870507926333858,4.802485693375229,-4.526159498265868
1826,-8.624864665602601,-18.46039439837908,-3.505609087076364,-12.689376711667132,8.256354647998261,2.163668244150537,9.472935501975588,-13.111196034574288,16.962521155523763,-1.611155568075854,8.68984352970718,6.122401622945162,-3.965775878970935,6.282285139416442,-0.3055269789321242,-2.3382063110682534,-2.716333778522711,-4.372094859283979,-3.166868757383435
1827,-8.255905639494003,-7.1191799909600775,2.5899130319575567,4.739063597430248,8.262776847173093,1.9051741329877083,4.249291815618787,-14.941160276301364,12.813222390047542,-9.490464789725234,12.960801082944943,3.480577406135243,-5.670960036973447,7.150229203056608,2.197795751798986,-9.127852469795451,-2.928313995432537,2.6659109778199035,-7.391072163986168
1828,-5.304236517632734,5.101708030209222,1.4088469862859183,12.091960309904543,3.217789366932772,-1.4638173454484975,-2.865792473174321,24.650948395498126,-1.6433538546828794,-2.7737950874083626,4.870257550845981,-2.63954805961164,2.219304391194682,-1.0886936564176328,0.9350547519558594,-2.5401630624140865,-5.928066074555493,0.642630458917596,-7.804920029627355
1829,-3.33027580345794,-8.02175163900765,-1.050089623013542,-11.176082366369602,4.420683252706761,1.843040060262477,6.037404528413596,15.79319283185897,5.837945614532402,7.407836812629014,-0.0895840579807689,4.73273591215156,5.772562038415262,0.389197323458438,-0.759441571766784,4.296510464221644,-4.091175938154586,-11.024413931745316,0.6611516811881568
1830,1.1020694421652126,-6.545946176115936,3.602017409867228,-6.932164828465917,5.863755089127968,5.442790782384673,6.810808036840499,-6.357810783247285,9.088949322938566,-0.4359103856921393,2.211603024449721,4.972193873012595,-0.4646726384072979,7.684090075065397,0.4432484143917641,-2.100237393485963,3.28388444326151,-4.303300835523156,5.226795764222963
1831,4.084611005262614,10.460267164442197,5.175167172792195,14.712209368218732,3.1605268001455924,2.7896318355715213,-2.9473618026412503,5.98344785903341,-0.8966081523462042,-6.427696014024288,3.827300422330511,1.7473147478455937,1.2001053048833183,5.975585890009292,1.7025384154629286,-4.870526092717651,4.868209189528075,6.9701089275992825,1.7831915855239222
1832,0.730698065448756,7.911065948892514,1.9692134243476775,9.270567017379024,2.704938905749973,0.5061752612240786,-2.296372525264124,5.534656486984376,-0.5549627861104778,-3.7488504337841086,4.905319446800943,0.6704279546609673,2.769129582377542,-1.2797351593175947,0.5687026859919584,-2.3418058169108624,1.676777819549165,5.518787566218098,-2.3439601435154964
1833,-1.1914917843650157,0.7454639318691587,2.616654850345258,1.237201238266156,1.9412646359893744,1.3638017408016427,1.135123463449398,-6.805252885199302,2.340634463729806,-5.894000684314399,4.318770991330028,-6.487389709171149,-3.2030840964428977,-0.4861760195893509,1.232343551208686,-3.155473450115027,1.855830217176342,6.429018594342228,-2.83882507115048
1834,0.234774228725429,2.3815844430854827,4.863408797871852,3.809626120430357,1.212968305358415,3.185631092793878,1.7268519992733062,-5.643891865220461,3.762791639061175,-6.372064498400294,3.190649404655456,-4.547311043645728,-4.09399356600796,10.125686432854335,5.491366374955591,-3.4018895402478604,1.5162814292062672,7.802899845572563,-0.7032568812850866
1835,-1.9449440490933632,-4.448626665730535,4.525034732064826,-2.7627733008302378,9.31355624389017,5.689523044774769,9.44081572371268,-7.665141091945847,15.744602072760385,-3.076734597521226,5.222982566454768,5.8119378022839605,-5.544970540789768,15.505916219888448,6.086232286948812,-4.605270086389202,-2.015958377488044,-0.9234484678619648,1.0076662846755613
1836,-3.221912727561928,-10.59739291316736,3.644286067532836,-8.669566985674647,15.835617056909356,6.004210474879631,14.77713837752228,-8.804222631668678,20.79300772309285,-2.2325414888169,3.813911542973817,4.922852292210958,-10.29843188950738,8.033453022936133,0.484070713793387,-5.195413576920746,-1.9427390510727696,-7.306367857099488,2.0959898480340664
1837,0.918179239203694,-1.7907101906638685,3.0497815355390303,-4.399958532316839,7.577389194519924,2.781989087760507,7.819532240212258,-5.152458771140013,7.389870380987505,-0.2397971572326054,-2.060476032398557,2.358324874584788,-6.895688590850661,-2.3390216478743437,-5.174384197157043,-1.0813688737178948,0.8226049989365531,-4.058183224021271,3.395641734739576
1838,5.1275712670725735,7.994095436834577,2.3229945712889792,0.5731921803789608,-3.3228697392908386,-0.3452632043203847,-1.1692971680439763,-5.92249779189825,-4.893404180051872,1.4349148094164288,-4.72212142231078,4.10763601545969,-2.2271529446029024,-10.300645611697316,-7.642551754690352,0.1979756261863605,1.5106390147471962,1.109596338985935,3.986877675487348
1839,7.070946581487314,6.08671396846205,0.5255394435968035,-0.1983980797869223,-5.750948744166559,-1.8000059352263584,-4.1779109175184495,-5.859866931839052,-5.860149250965671,1.149895355451683,-5.263339715243288,2.093636547160342,-0.9071931806709156,-10.18136607359672,-5.200734188328564,-0.2127133840989133,2.452124614604277,1.5593447583173172,3.5254808332770766
1840,5.302138343862314,-0.0015214495701203,-2.5606020602641038,-5.688426116690975,-6.806169009813594,-3.4761516106256893,-5.111551007918413,-7.932979661773002,-5.15746614691931,2.5849717476758287,-5.6965038078793455,2.1874416981264924,4.247082303373935,0.6780783482515469,1.4505959216055944,2.841285059240535,1.318395003190676,-2.617481272962914,0.8513326190395842
1841,2.4052164866628094,5.578954141550373,-4.230102347289414,-1.9716908661946384,-11.76315340198482,-6.934025155919425,-10.200659008655734,3.277671000390721,-15.399802339831876,5.255310583896192,-8.018989778583125,-0.7910868815481722,9.119038908994092,-0.5853276534655223,4.316674237732579,5.479535025375256,-3.5386064202091063,-3.578451022399717,-1.2582957447993606
1842,5.076336043751208,12.998737990422882,-4.966077009819047,5.172291087199984,-14.343505104631465,-9.843258574021757,-13.085661884520768,30.00382352742221,-26.17892143652547,11.61490561497889,-13.706961851867534,-8.227560072131949,13.677731329146145,-14.443962034787791,2.1712528432547185,10.684775869379404,-4.443122948265888,-4.35085586911799,2.242212762857452
1843,4.015188590188483,-0.6103946148249282,-7.124970516503305,-7.6889933629405665,-9.459130417903104,-7.523811757138922,-3.915518218617313,18.9077459607382,-13.747847834313742,18.127803329871067,-9.550021448080573,1.4508702479582327,21.179174982019585,-7.733291994924798,2.7793107446923897,16.599985389083663,-4.398250788128991,-13.707177509225096,4.43162919304986
1844,-6.61643376651501,-13.99427339947742,-8.080786402402287,-20.116887833067672,-5.875596307059265,-2.2542212699599293,3.828139127558433,-10.582189731355204,3.792801106452474,15.761649819047832,4.459213987160956,16.981886139744237,22.82433059342563,7.767799652736407,5.191266050272921,14.9646370852696,-9.327651351034923,-17.538959549611505,0.6961962798776682
1845,-8.448691288396944,-3.030114828077684,-6.073491905818496,-8.71971875978213,-9.280842567543443,-0.6622448301297759,-1.947497283591396,4.28056794446793,-1.687822750573594,10.19340061611818,5.509618689932968,10.162903345223524,15.981316122121784,2.759120866262135,3.3805938793491066,10.466292142494174,-7.687441777493916,-6.735396789804341,0.7969646193010798
1846,1.5621978986029563,8.659162185871594,-2.5771881365586067,5.272641535977682,-6.81525148570108,-1.1207452762674062,-6.526028262763135,18.64798568816356,-9.981120176241904,3.409836880353063,-2.5335147003729124,-4.314041872826136,4.628917485505361,-4.963020743219915,-1.4231298422287495,2.770502407233108,2.0536278654707925,3.415781892100536,3.5111074282886814
1847,4.876183581530903,6.70115415193932,0.5830022262958308,9.352313739399538,4.203723256429397,1.026122936123577,-2.252145936348969,3.060504605034918,-3.864882213777876,-5.845228101069849,-1.320472697108626,-7.428963252809549,-6.306951544203067,-3.3945964064776644,-5.0063639096867885,-7.303498121697986,5.078170656983107,6.573753438143428,1.3214140118919415
1848,1.265116192603982,-0.7132769636799414,-0.1530832576765701,3.4237785187423446,7.115785656563828,2.8751151838232687,2.2627059212893834,-0.5013391524702633,3.653159903127525,-3.973157006472402,0.2185888790016419,-5.342627165809305,-7.171756256301475,-1.526345289569403,-4.763678502805544,-4.740350903112536,3.751982232001538,4.649790840834246,1.1656159457437665
1849,0.5521736636234271,-7.606440546794724,-1.0796142569727083,-5.223199539622382,1.0241524294309303,1.5722482558264197,2.764288957830854,-8.681284945332695,5.814666327592861,1.0964900783402842,-1.6487048994646545,-1.8400693678336864,-4.790583050583976,3.7324493582904665,-1.2915194153294391,0.6873022544845349,6.544134449220757,1.93473163230398,2.5726323651499574
1850,0.1240619538096599,-1.2483186556637618,4.918441684621583,7.946601634218584,1.3101398590537618,0.759567497455258,-0.5491939662972607,-21.47751545347479,2.2733578198599567,-9.083441434056208,3.483390494040628,-1.1233982486395688,-11.577761868494918,4.793758539449102,0.6548076107435943,-8.278112225387842,6.7552342866131285,8.849242532256461,-3.046416965309157
1851,-3.4372379020756023,6.461735013404422,7.625952894966669,22.232892907961563,7.563225727343177,1.3571582400030024,-1.4709344202333607,4.939181603281421,-0.1884365124141602,-15.5559800720831,6.511963011321633,-6.011861282330746,-15.472927590668863,-2.145606533161072,-1.062603514444353,-13.791764369125351,2.1966701797359605,13.342155941537404,-8.592913970475212
1852,-5.96564589587774,-2.4987451741683944,-0.3394723088178493,8.357766671602512,5.282826737483323,-0.3436565104932834,0.8746595729382811,25.86637784199524,3.205252851695783,-7.201638196556965,1.6644572293915747,-5.114271092152527,-8.474904090091963,-1.3581767302758383,-1.6894060718169075,-6.448641286102015,-0.3534743304074563,3.791531399075072,-7.840828444693827
1853,-3.4342765741409336,-4.64391242802874,-3.0707458425408296,0.3384446699535322,-2.97895491116554,-1.7159601963928093,-1.5292571563069608,2.1813266170663805,1.1370391142448155,-2.504610637436469,1.2272557941532098,3.971240487491309,-2.742143783574745,2.149931997026549,1.71594570358245,-1.4487133917265065,-0.6743513868292508,-0.0262527975967923,-5.367752088829991
1854,-1.3732428209330918,0.1026282955086155,2.005038801638966,3.692316253119568,0.0246939801059153,1.314662576159023,-0.8328074119787521,-11.819206572159583,0.3534011926617588,-1.6946488632418766,3.301869334847349,6.476738824804364,-3.367977720250847,-0.04380851577428,2.718207118808193,-0.9945229671664744,-1.9541159313363077,2.2847534494479835,-2.687083007111132
1855,-5.842885491673574,-7.8622113231771555,0.2866989714404514,-4.433209708456893,6.81595370191081,2.272073783564851,4.606391826378856,-1.822351089391347,8.220417519165103,-2.0407065152305752,1.3325207146832692,-2.556546037679486,-6.5218272719895936,1.1650226915989426,-1.6904156792132232,-2.8203049326402274,-3.8988156371860914,-1.3508420489355606,-3.765716145697721
1856,-8.40453328286838,-5.136364124924645,-2.635077239296506,1.418690508997643,0.0278644137121295,-1.882223914989249,-1.112349044256543,-2.73290953225578,5.1539365411878055,-9.321445315395472,2.974966434255821,-9.498554768492392,-7.250235478143116,2.1836365289271287,-2.036294429704628,-6.212623911575574,-4.38668285525376,3.449453103830852,-9.27738325925149
1857,-4.041441821715058,4.03934454835056,1.0570889417587177,11.35607301596853,-4.030085272807378,-1.8992903319270955,-5.238918733847637,-12.229509387358984,-0.6111456000869646,-10.190235441050667,6.361198740865987,-6.134784882588315,-4.027314564644822,-0.7116789127939969,2.2975109925942245,-4.2294394224465055,-2.781559370576093,9.911335870793742,-7.4896297718367775
1858,-0.4468183171471527,-4.299942017577509,3.583410167250684,-3.3975470415353604,4.491728920994744,3.3192488790740846,4.331490343318956,-15.036684527396243,4.762382064646054,-2.085477096013514,1.7767146438796786,-5.490850333109071,-4.231134055294077,-3.1671749623795336,0.5668310515873687,-0.7273805381255416,-0.1882627361363866,2.958242829695473,2.599444558066621
1859,2.647137068357577,-1.1468868045698235,5.199247788084191,-6.143672203523744,2.305701887123416,5.137732412922249,3.911082020335439,-6.866588531661467,-1.889287136565808,-0.2938125628110453,-5.393698308971203,-12.98248760636486,-6.435173640003665,-7.122731152894795,-3.0439607290583384,-0.3652169081117291,2.9035445971634504,2.276804103316413,8.553173794026144
1860,6.151487145117806,11.086125987072354,5.443362838477375,2.126575372028124,-8.725074409102909,3.011953243212821,-4.6367247739223165,5.754993495494661,-12.010827861612558,0.5471475587351216,-7.496761522902013,-11.94293506381536,-2.2544996818590417,-5.67404623449841,-1.4253410057892233,2.6302770986692963,3.83635121159859,5.069592154300902,7.530245174654115
1861,4.474791568150802,0.1298932231778007,-0.5095575723556336,-11.42726503104936,-5.187908941672299,1.4883360062796385,0.7143287910536675,4.122408669340229,-1.6858264705335952,6.04171461766473,-5.33643508586972,-1.3882143903240969,2.9427564701755573,1.2269950561321346,-1.587815816595795,6.019199957158038,0.846190520006231,-5.874742694240753,4.9286586645024055
1862,2.3438739452595554,-9.036667533263774,-1.5430729414315394,-16.617741373066377,7.839582013322849,3.358297979182751,10.31081616618936,-7.36684790968264,9.04403540627716,8.442334196077928,1.0772539514118868,5.567532069065866,6.258742313434495,3.36920147847487,-2.2594722506569536,7.385982949383814,-1.039446290985902,-12.41391923668058,5.099313984004925
1863,3.137071614141636,-4.432726182312038,4.136914067729196,-7.868592249235711,13.482164116769692,7.054793875853504,13.075839019383048,-8.188855463221014,11.288123210550784,8.447138389760672,7.245219005917273,11.158032021208545,10.305534056497308,9.39387367577779,1.6695191143340369,8.219347690546769,0.0791028235703326,-9.478857874239823,6.9947801472757085
1864,2.759230504474416,-0.3021574871668555,2.9279568179783717,-4.8267582413672585,6.650627831616224,4.390783327698891,7.612978097167527,-5.027407145731493,9.223691788372117,3.088988364654515,6.303767983346519,12.11314214249018,6.777286011743479,13.24661673797397,2.721485015298489,1.6958366327408605,1.8825700107369947,-4.476370392837055,3.714416135251037
1865,4.375166879611441,11.184364355233768,0.0392010133573288,8.577001210073032,-2.0754207998072745,-2.693593258265618,-3.913197953673496,-6.315254669767137,-1.3579133195067603,-6.182590806000752,3.318846244035776,4.16229172706887,-0.9738767122064234,1.2769341574762514,1.2245974483113624,-6.868066172158876,5.015836868319769,6.2568427379511045,-1.712004607041716
1866,5.089140390266969,8.498472862006368,0.1321299581394761,9.037445503655446,3.2063309454642983,-2.72413394589091,-1.542406832767406,2.5689761080879654,2.1536909448417925,-3.273229260507824,3.305440980594911,5.854165610078804,1.5848075473117076,-0.7734455984270694,2.5262988451682045,-4.475143798247986,4.867582885981909,2.0015316155538025,-0.5287185495277233
1867,-0.1346808665229024,-9.556997975736769,-4.420261507301356,-10.195019602754742,8.424544822653793,-0.9928479568159336,7.377908652018698,14.253788557483505,14.013913935153678,3.0735639027096022,1.0413715512970176,15.669651113892764,6.135010447435707,9.37767914931626,1.721169141953604,-1.6177041292726595,-0.0202463766830365,-12.56519292464107,0.6210346293076197
1868,-0.7610921508113271,1.827351358782289,-5.345184236542301,1.8133125474136624,-2.1825942762011588,-5.100376195496266,-3.243666176848043,5.345616936323658,-0.8092817691579111,-2.3452857951474693,-3.974153309358005,9.521458394452344,1.6645438395485397,2.534138493677581,0.7943837633246527,-5.8939872698417695,-0.3516006996977334,-1.4879351088579127,-2.96268530867037
1869,3.386907215827425,14.472567559442975,-0.107711625841258,15.027243896883434,-6.727839726409757,-5.71332786577449,-10.759138321270644,-3.1907037243936256,-13.234762660822664,-1.87627972408362,-6.89405473987198,-2.265399366798772,-0.9245663357002734,-4.486490506280341,3.185124854994016,-3.2223796330524213,0.1031136588773637,7.418073940829948,-1.8798818324624849
1870,1.2328832254651565,-2.585662925011016,-0.8527651312834466,-4.44780020822528,-0.0846835443828766,-2.7475698382803304,-1.1461718214114711,11.093774826002974,-1.4336801671172767,6.509178585939171,-5.66410820871441,-0.3020949430057871,2.7276023316719025,0.2801311248972733,1.3577309692544657,4.285433537385732,-5.653104408876519,-8.034262205158457,1.2467035691531445
1871,-1.949488580761144,-3.181618833977358,-2.0466050579292547,-2.2488638526143667,-1.329945082459669,-4.114538526647963,-1.8466145490123025,17.70355424877018,-0.8459693028380124,3.639508995880195,-0.0198111104226999,5.089352459765562,4.83346593473979,-4.862499899510338,-1.9628037589305485,3.1123693363240568,-6.054848082593534,-6.40286244371251,-1.8785648717934444
1872,-1.9129563718811728,5.401373154324144,-0.0654729215601195,7.839613358734477,-5.157433954237312,-3.961555345523328,-6.64446905594499,3.89053079292294,-6.560395909679659,1.243643046561218,3.205157009910399,5.390424977638665,7.476858407731949,-6.2617307251422165,1.150245964625015,2.409451383827253,-0.925020123020524,2.9262354489545115,-3.3762364737187207
1873,-2.923714696045743,-5.185926734808765,-2.8452296633374576,-9.870143754682465,-7.521681515129161,-1.6130205724014623,-2.781788877810066,-3.156626599782739,-3.612100523053056,7.350807018797414,-1.5360546484203574,0.9092088358482696,10.062989467571022,3.055425937229597,3.442667004402863,8.281235774574824,-2.0830665846220446,-6.945352877638039,-0.5118223682362375
1874,-2.15773410430429,-1.8493407455174264,-2.603130792609334,-5.49085276986217,-9.807226633632576,-2.9114216738010894,-4.962000192376077,5.472736683308721,-8.711211647833375,4.082789507447725,-5.327241066147876,-7.685834269410424,2.746144871808709,-3.5498466696429967,-0.9574026809297448,5.842515393652917,-2.6006400813499875,-4.502744179621855,-0.8345862137682334
1875,-0.5628042888899112,5.253483768481816,2.1168503372771874,10.854804462609136,-1.2947905392091066,-0.7113715365894517,-3.3360788495002103,18.995900246772344,-8.476994646418868,-0.377130741938058,-3.935648323064835,-9.134443614834597,-6.040307119236408,-12.0075529257316,-4.471572404978732,-1.1280429880127931,1.7909385087904792,5.833028627865019,0.8645515606560159
1876,-0.0322277150668428,-6.612039479015003,0.3690875044717039,-4.289615187456338,1.5873101422992546,5.075147573528203,4.53530143431445,8.312472807991755,-1.5686475371559814,7.1658296446997465,-4.406029378943353,-4.08565889261992,-1.4848385396352717,-2.6263523162046134,-1.1779041510075636,4.3026425907048615,2.8329874326067457,-0.754722196753483,7.202111465644968
1877,2.4274857081874286,-3.873521137228326,-1.4921328206205515,-8.952795135588161,-11.9766261953474,3.3052085720027105,-2.7775599938210256,-27.25868996973028,-10.95845497070556,7.651461356784206,-5.225717970342777,-6.412353326757619,2.74956597359099,-0.1808943462748207,1.1117431107955644,8.753802359768546,2.096524669639167,0.4065623929045312,6.119623040194057
1878,0.7682111195913475,6.067200142935664,0.2203357757090378,6.143891029424073,-9.478780404066155,-1.5821062057080102,-8.425794741809135,-16.001512962294882,-13.012907610058033,-2.1080206411892783,-3.112659814208606,-9.645153235618231,-4.55639701228854,-8.673267087618727,-5.422732079689031,-1.0111909281370144,0.1984408403284998,8.110181380524601,-1.1545066679017817
1879,-4.226297020457943,0.9911575336421704,-1.4666101533185698,6.993553381879819,4.584710385229736,-1.5298617334144735,-0.2670556867455502,33.97440347479069,0.2090327862447529,-3.819708776493111,-1.9027211310682688,-6.579894008675666,-5.955823550403462,-7.091201911710748,-8.286019605544313,-5.759521619318081,-3.966116890273855,3.770026189387797,-2.8859045558506
1880,-2.956586722700782,2.1347253036535934,-2.4992092939965342,4.652595449564763,-3.099406304142346,-1.086671216627069,-2.268819426349843,22.407349521236853,-1.8382763367366244,-0.6064947383262634,-1.289738024071699,-5.138801989400655,1.2171550633270412,-1.2218732150458087,0.1647679515660323,0.9511619927269012,-3.303471001876959,3.9960867537437537,-1.526809619165097
1881,-3.180605890527569,-0.7767206240270543,-3.24176844579004,-4.040318189404928,-12.56140134933318,-1.0295105079758329,-5.963444456326552,-21.98047653823809,-4.382283359425354,0.5325970159195219,0.3502971822384633,0.1326527914030566,2.390421374792002,-1.1860210663728443,3.153398247904393,3.859442519050864,-1.7588708707684169,2.912707605479035,-1.3148217091503072
1882,-7.988082664646884,-15.36126189529442,-5.975859883657005,-19.110949447388748,-2.255058664770936,1.6715053574555716,3.9258677650691705,-24.09623705196892,7.798934265889034,1.2723755599751354,2.86213339556228,10.386350928756888,0.4569375683969632,1.1241049957521807,-0.509421193327777,2.1803291470330803,-4.046632505924388,-7.088411248158808,-0.2430065477195442
1883,-5.901343231485043,-11.735797354203344,-1.7049643068770188,-7.381097316360975,10.297688897975029,3.8099341155235926,8.462501387514406,-18.751441596666638,12.464804319284976,-5.559202223650129,7.347277195324363,5.756271914282996,-4.723150947142299,7.566291908417297,1.8774503192792824,-2.72716384375684,-1.4379795307385632,-1.6055190930491468,-2.5764585579968435
1884,-2.047411724787921,-1.058047772641583,4.834769103884733,11.070731749514264,17.1960034222312,3.590515624257882,6.562514877047004,-10.76750452159712,11.985053250147905,-15.947160754671668,10.249959284102951,-8.582191833414644,-15.653219533692893,8.905518562794095,1.41980974571667,-11.51537343793938,1.93503938284231,9.282449037184914,-8.191633702001994
1885,-0.8517186229328502,1.3604846450014536,4.83897796422229,8.065525604739783,15.415193632335304,2.9763869838239225,7.649521877535988,12.38906015289606,12.240865034155082,-12.740833885139764,8.556914360930907,-6.7266390894465005,-13.062247186908431,4.986494315136931,-2.629483908006692,-10.284172974594792,-0.018397772686665,6.332404345950137,-6.520930810987813
1886,5.580402317443967,10.54966990893854,4.902851589772627,6.301370469943869,1.7672338401479717,2.8151842843769,3.2318719878935505,3.120141570723439,1.8009543515299615,0.5045778768220491,3.5022552499873263,3.783737320657933,2.8057560424206875,3.161007529026766,2.474540791771944,1.348993674099886,2.1531810227588,3.634986046618136,2.588091978574673
1887,8.415253372243795,11.852042947663008,2.9305443328124445,4.923087491492309,-6.24676062393217,2.1691387345182216,-1.6528186909126537,-13.077065782768187,-7.610850462502848,7.568796880650032,-4.068441638936863,3.645705493800497,6.73395288485149,0.8746315992538789,5.965223447654875,5.650602683282756,4.495526017385179,-0.5186270291584498,7.029905173090084
